% Budget terms in the transport equation of turbulent kinetic energy and other useful terms
% Channel flow at Re_tau=2000, bulk Reynolds number: Re_b=Ub*delta/nu=43500
% Simulations performed using SIMSON on a (Lx,Ly,Lz)/delta=(2*pi,2,pi) domain on a grid of size 1152x480x960
% grid resolutions: dx+=10.9, dz+=6.5, dy+=0.04->26
% all quantities (except column 1) are reported in inner units
%
% 	y/h		y+	  	TKE+   	       u'v'+  	      du+/dy+	   dissipation+	    production+ 	  pressure_trans+  turbulent_trans+  viscous_diff+    convection+
%----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   5.3069890e-02	   1.0636176e+02	   3.9911206e+00	  -9.1587168e-01	   2.2096541e-02	  -2.1387257e-02	   2.0237710e-02	  -5.0975458e-04	   1.4090529e-03	  -5.6183271e-05	   2.0121639e-13	
   5.5193961e-02	   1.1061879e+02	   3.9691346e+00	  -9.1466826e-01	   2.1388315e-02	  -2.0492779e-02	   1.9563343e-02	  -4.7151453e-04	   1.1681605e-03	  -4.0878946e-05	  -7.9250853e-13	
   5.7358503e-02	   1.1495692e+02	   3.9471729e+00	  -9.1343206e-01	   2.0605685e-02	  -1.9655885e-02	   1.8822590e-02	  -4.7887725e-04	   1.1144672e-03	   4.4740803e-04	   8.2483342e-13	
   5.9563458e-02	   1.1937606e+02	   3.9304178e+00	  -9.1213673e-01	   1.9902010e-02	  -1.8860584e-02	   1.8153474e-02	  -4.5043079e-04	   9.7147352e-04	  -4.1485686e-04	  -6.7803429e-14	
   6.1808646e-02	   1.2387582e+02	   3.9082448e+00	  -9.1082424e-01	   1.9370567e-02	  -1.8112335e-02	   1.7642729e-02	  -4.5939520e-04	   7.7233638e-04	   1.4296977e-04	   1.2937856e-07	
   6.4094067e-02	   1.2845622e+02	   3.8872538e+00	  -9.0945101e-01	   1.8693026e-02	  -1.7418990e-02	   1.7000441e-02	  -4.4344901e-04	   6.6977943e-04	   1.9756173e-04	  -1.8359763e-13	
   6.6419601e-02	   1.3311702e+02	   3.8697608e+00	  -9.0798450e-01	   1.8089026e-02	  -1.6765961e-02	   1.6425094e-02	  -4.7187274e-04	   7.7428814e-04	   2.0329986e-05	   5.5384957e-14	
   6.8785071e-02	   1.3785786e+02	   3.8527596e+00	  -9.0644139e-01	   1.7550746e-02	  -1.6148023e-02	   1.5908660e-02	  -4.9192063e-04	   4.8390357e-04	   3.9395973e-06	  -2.6842859e-13	
   7.1190476e-02	   1.4267873e+02	   3.8351316e+00	  -9.0488148e-01	   1.7105984e-02	  -1.5556584e-02	   1.5478798e-02	  -5.1615550e-04	   5.6434324e-04	  -5.9336853e-05	  -2.5446249e-13	
   7.3635638e-02	   1.4757928e+02	   3.8164062e+00	  -9.0323097e-01	   1.6616048e-02	  -1.4996787e-02	   1.5008027e-02	  -5.2637502e-04	   5.1489589e-04	   3.1143347e-05	   7.3200628e-14	
   7.6120496e-02	   1.5255939e+02	   3.7972202e+00	  -9.0143985e-01	   1.6144563e-02	  -1.4468318e-02	   1.4552713e-02	  -5.1590765e-04	   3.5067854e-04	  -1.8605640e-05	   1.3358897e-07	
   7.8644872e-02	   1.5761870e+02	   3.7789028e+00	  -8.9946520e-01	   1.5682762e-02	  -1.3967683e-02	   1.4106013e-02	  -5.0514069e-04	   3.9707965e-04	   2.6181809e-04	  -6.7104303e-08	
   8.1208766e-02	   1.6275722e+02	   3.7627847e+00	  -8.9736629e-01	   1.5321376e-02	  -1.3491970e-02	   1.3748283e-02	  -4.6826326e-04	   2.3654119e-04	  -6.9520308e-04	   1.3482159e-07	
   8.3812058e-02	   1.6797469e+02	   3.7348812e+00	  -8.9519030e-01	   1.4933343e-02	  -1.3041293e-02	   1.3368124e-02	  -4.3071687e-04	   4.4332683e-05	   5.8296823e-04	  -4.5697777e-13	
   8.6454511e-02	   1.7327065e+02	   3.7165012e+00	  -8.9296782e-01	   1.4447503e-02	  -1.2614374e-02	   1.2900563e-02	  -3.6249406e-04	   9.2959526e-06	  -4.3014384e-06	  -3.9324356e-11	
   8.9136183e-02	   1.7864520e+02	   3.7002413e+00	  -8.9068270e-01	   1.4104806e-02	  -1.2203351e-02	   1.2562844e-02	  -3.0549392e-04	  -1.5976872e-04	   2.3073314e-06	  -6.8448365e-08	
   9.1856837e-02	   1.8409790e+02	   3.6835108e+00	  -8.8827622e-01	   1.3656782e-02	  -1.1815187e-02	   1.2130940e-02	  -2.4389081e-04	  -1.0167562e-04	   5.0315401e-05	   6.0130882e-13	
   9.4616354e-02	   1.8962846e+02	   3.6672041e+00	  -8.8580668e-01	   1.3419840e-02	  -1.1436890e-02	   1.1887348e-02	  -2.4681998e-04	  -3.8808541e-04	  -1.6533068e-04	   4.0404003e-13	
   9.7414732e-02	   1.9523694e+02	   3.6480291e+00	  -8.8328797e-01	   1.3032068e-02	  -1.1084464e-02	   1.1511569e-02	  -2.5910971e-04	  -1.8580364e-04	   3.1726039e-04	  -1.6668611e-10	
   1.0025173e-01	   2.0092281e+02	   3.6351032e+00	  -8.8070112e-01	   1.2703476e-02	  -1.0744570e-02	   1.1187961e-02	  -2.8323298e-04	  -3.6516786e-04	  -2.2047026e-04	   1.3801755e-13	
   1.0312724e-01	   2.0668585e+02	   3.6175873e+00	  -8.7810224e-01	   1.2449590e-02	  -1.0415551e-02	   1.0932009e-02	  -2.6756854e-04	  -3.3974490e-04	   8.1081846e-05	  -1.3433628e-13	
   1.0604119e-01	   2.1252594e+02	   3.6019545e+00	  -8.7534267e-01	   1.2095495e-02	  -1.0103594e-02	   1.0587701e-02	  -2.3809058e-04	  -3.2334344e-04	   7.8206882e-05	  -3.4251662e-13	
   1.0899347e-01	   2.1844284e+02	   3.5859206e+00	  -8.7256461e-01	   1.1890014e-02	  -9.8028434e-03	   1.0374807e-02	  -2.2484850e-04	  -5.3183222e-04	  -4.2078472e-04	   1.2931077e-10	
   1.1198390e-01	   2.2443620e+02	   3.5624683e+00	  -8.6989462e-01	   1.1541376e-02	  -9.5210122e-03	   1.0039781e-02	  -2.3529840e-04	  -4.2313524e-04	   7.2688592e-04	   1.2937830e-10	
   1.1501235e-01	   2.3050577e+02	   3.5534101e+00	  -8.6734825e-01	   1.1238801e-02	  -9.2537450e-03	   9.7479410e-03	  -2.5952503e-04	  -5.0608790e-04	  -7.2314020e-04	   1.8592272e-13	
   1.1807871e-01	   2.3665132e+02	   3.5298703e+00	  -8.6484897e-01	   1.1079616e-02	  -8.9992490e-03	   9.5826471e-03	  -2.6012282e-04	  -4.6598251e-04	   5.5730733e-04	  -3.6274542e-11	
   1.2118292e-01	   2.4287273e+02	   3.5175424e+00	  -8.6231691e-01	   1.0725562e-02	  -8.7573323e-03	   9.2487447e-03	  -2.4712807e-04	  -4.4743461e-04	  -1.8421748e-04	   6.0184540e-13	
   1.2432468e-01	   2.4916939e+02	   3.5026340e+00	  -8.5977131e-01	   1.0602582e-02	  -8.5192109e-03	   9.1156736e-03	  -2.1903012e-04	  -5.6017394e-04	  -5.9198792e-05	   3.5990248e-13	
   1.2750399e-01	   2.5554131e+02	   3.4843533e+00	  -8.5723925e-01	   1.0354158e-02	  -8.2952017e-03	   8.8758506e-03	  -1.9282450e-04	  -4.7980109e-04	   9.3957526e-05	   2.1413543e-13	
   1.3072067e-01	   2.6198813e+02	   3.4688492e+00	  -8.5472459e-01	   1.0170414e-02	  -8.0760997e-03	   8.6922906e-03	  -1.9442619e-04	  -6.0309051e-04	  -8.0898593e-05	  -6.0400003e-13	
   1.3397461e-01	   2.6850961e+02	   3.4512808e+00	  -8.5203820e-01	   9.9036368e-03	  -7.8650573e-03	   8.4381988e-03	  -1.9791731e-04	  -6.1963714e-04	   9.9276418e-05	  -8.4746688e-15	
   1.3726562e-01	   2.7510541e+02	   3.4362960e+00	  -8.4915102e-01	   9.7665433e-03	  -7.6586525e-03	   8.2932319e-03	  -1.8790958e-04	  -5.9325981e-04	  -7.5187731e-05	   3.3434499e-13	
   1.4059359e-01	   2.8177527e+02	   3.4182367e+00	  -8.4606558e-01	   9.5065450e-03	  -7.4607874e-03	   8.0431597e-03	  -1.5279766e-04	  -4.3733884e-04	  -7.2284980e-05	   7.2945355e-08	
   1.4395839e-01	   2.8851892e+02	   3.3984404e+00	  -8.4304059e-01	   9.2854211e-03	  -7.2683948e-03	   7.8280130e-03	  -1.1112920e-04	  -6.0255732e-04	   2.1130197e-04	   6.0376031e-11	
   1.4735985e-01	   2.9533609e+02	   3.3844392e+00	  -8.4012240e-01	   9.0742363e-03	  -7.0851939e-03	   7.6235062e-03	  -8.1246595e-05	  -5.4759823e-04	  -1.3756601e-04	   4.4955437e-13	
   1.5079784e-01	   3.0222644e+02	   3.3681078e+00	  -8.3735752e-01	   8.8722846e-03	  -6.9100233e-03	   7.4297790e-03	  -7.8275567e-05	  -4.0288721e-04	   2.0307716e-04	   5.4465032e-13	
   1.5427220e-01	   3.0918970e+02	   3.3565531e+00	  -8.3472162e-01	   8.6835818e-03	  -6.7392928e-03	   7.2484072e-03	  -9.5712094e-05	  -4.5533429e-04	  -2.3103939e-04	   7.3781862e-08	
   1.5778279e-01	   3.1622556e+02	   3.3377948e+00	  -8.3219165e-01	   8.5721137e-03	  -6.5763230e-03	   7.1336580e-03	  -1.3858048e-04	  -4.0027846e-04	  -3.8942999e-06	   3.4383897e-13	
   1.6132945e-01	   3.2333371e+02	   3.3165112e+00	  -8.2970262e-01	   8.3674286e-03	  -6.4193117e-03	   6.9424598e-03	  -1.6728760e-04	  -3.9895767e-04	  -2.9697445e-05	  -9.5939912e-13	
   1.6491205e-01	   3.3051389e+02	   3.2951913e+00	  -8.2711405e-01	   8.1828842e-03	  -6.2610651e-03	   6.7681521e-03	  -1.8173542e-04	  -2.8210241e-04	   1.9752671e-04	   2.8484645e-13	
   1.6853040e-01	   3.3776575e+02	   3.2815170e+00	  -8.2445848e-01	   7.9370001e-03	  -6.1093043e-03	   6.5436782e-03	  -1.6327576e-04	  -3.3357661e-04	   1.3105872e-05	   1.9134089e-12	
   1.7218435e-01	   3.4508890e+02	   3.2680113e+00	  -8.2155800e-01	   7.8594685e-03	  -5.9626810e-03	   6.4569288e-03	  -1.5157631e-04	  -3.0202910e-04	  -2.1830677e-04	   4.5729533e-13	
   1.7587382e-01	   3.5248328e+02	   3.2457304e+00	  -8.1833118e-01	   7.7151349e-03	  -5.8241407e-03	   6.3134222e-03	  -1.4097043e-04	  -3.2273665e-04	   1.2933870e-04	   2.7328011e-11	
   1.7959857e-01	   3.5994836e+02	   3.2284415e+00	  -8.1476641e-01	   7.5502698e-03	  -5.6876768e-03	   6.1515155e-03	  -1.4203688e-04	  -2.5476204e-04	   1.3591576e-04	   3.3015333e-13	
   1.8335843e-01	   3.6748383e+02	   3.2174287e+00	  -8.1101692e-01	   7.3943739e-03	  -5.5519273e-03	   5.9966766e-03	  -1.4150456e-04	  -2.8386098e-04	  -1.4623936e-04	  -5.5520134e-13	
   1.8715334e-01	   3.7508951e+02	   3.1984370e+00	  -8.0705285e-01	   7.3312870e-03	  -5.4182778e-03	   5.9164157e-03	  -1.4069150e-04	  -2.1194169e-04	  -2.1596529e-04	  -8.5539032e-12	
   1.9098300e-01	   3.8276483e+02	   3.1712909e+00	  -8.0299383e-01	   7.1522836e-03	  -5.2912422e-03	   5.7433452e-03	  -1.3715572e-04	  -2.9841039e-04	   3.8639372e-04	  -7.6055450e-08	
   1.9484735e-01	   3.9050970e+02	   3.1595767e+00	  -7.9896200e-01	   6.9396305e-03	  -5.1648468e-03	   5.5441586e-03	  -1.4711978e-04	  -9.0647809e-05	  -1.2018436e-04	   5.1773511e-13	
   1.9874620e-01	   3.9832373e+02	   3.1436472e+00	  -7.9494977e-01	   6.8620862e-03	  -5.0389837e-03	   5.4551112e-03	  -1.5022729e-04	  -1.6881739e-04	  -1.4414880e-04	   7.6455557e-08	
   2.0267934e-01	   4.0620645e+02	   3.1218228e+00	  -7.9087514e-01	   6.7143729e-03	  -4.9174489e-03	   5.3099333e-03	  -1.4843188e-04	  -1.6234901e-04	   3.2132905e-04	   2.1702104e-11	
   2.0664668e-01	   4.1415771e+02	   3.1120861e+00	  -7.8675455e-01	   6.5077706e-03	  -4.8023695e-03	   5.1197247e-03	  -1.3735575e-04	  -1.0995746e-04	  -3.5625993e-04	   2.6942880e-11	
   2.1064794e-01	   4.2217697e+02	   3.0865996e+00	  -7.8264892e-01	   6.5000816e-03	  -4.6897116e-03	   5.0869263e-03	  -1.3886836e-04	  -2.4224672e-04	   1.9091978e-05	  -3.7773559e-11	
   2.1468306e-01	   4.3026410e+02	   3.0615475e+00	  -7.7858663e-01	   6.2316633e-03	  -4.5828922e-03	   4.8515052e-03	  -1.3726257e-04	  -8.1327935e-06	   2.5167447e-04	  -4.8642874e-11	
   2.1875179e-01	   4.3841858e+02	   3.0472579e+00	  -7.7445722e-01	   6.1543258e-03	  -4.4777603e-03	   4.7658710e-03	  -1.4395137e-04	  -1.1589924e-04	  -1.9386529e-04	   8.3210348e-12	
   2.2285402e-01	   4.4664020e+02	   3.0283692e+00	  -7.7033329e-01	   5.9725675e-03	  -4.3782056e-03	   4.6004942e-03	  -1.4603673e-04	  -2.1719385e-04	   3.1452475e-04	   7.7733432e-08	
   2.2698957e-01	   4.5492859e+02	   3.0187204e+00	  -7.6623982e-01	   5.9132208e-03	  -4.2815269e-03	   4.5306096e-03	  -1.2886038e-04	  -1.6962728e-04	  -4.7466799e-04	   7.6234075e-11	
   2.3115814e-01	   4.6328317e+02	   2.9917986e+00	  -7.6217222e-01	   5.7705473e-03	  -4.1898512e-03	   4.3977830e-03	  -1.0564674e-04	  -1.7182757e-04	   4.7591553e-04	  -9.9636341e-11	
   2.3535973e-01	   4.7170392e+02	   2.9818840e+00	  -7.5809079e-01	   5.6471648e-03	  -4.0959460e-03	   4.2806477e-03	  -1.0047358e-04	  -1.7919725e-04	  -3.7362639e-04	   8.7953744e-13	
   2.3959404e-01	   4.8019028e+02	   2.9586194e+00	  -7.5413984e-01	   5.5634258e-03	  -4.0044226e-03	   4.1946536e-03	  -1.0833098e-04	  -1.5865135e-04	   1.9679047e-04	   7.8411048e-08	
   2.4386090e-01	   4.8874182e+02	   2.9410653e+00	  -7.5039738e-01	   5.4698437e-03	  -3.9172238e-03	   4.1039889e-03	  -1.0546922e-04	  -2.5490776e-04	  -5.0174844e-05	  -1.1877573e-10	
   2.4816018e-01	   4.9735837e+02	   2.9244416e+00	  -7.4679339e-01	   5.3416640e-03	  -3.8327680e-03	   3.9888760e-03	  -1.1579788e-04	  -4.1238320e-05	   5.3161515e-05	   7.8771755e-08	
   2.5249171e-01	   5.0603955e+02	   2.9084094e+00	  -7.4309313e-01	   5.2377977e-03	  -3.7491154e-03	   3.8915144e-03	  -9.3868875e-05	   1.7282575e-05	  -6.0959181e-05	   7.8948446e-08	
   2.5685513e-01	   5.1478467e+02	   2.8904128e+00	  -7.3928112e-01	   5.0849984e-03	  -3.6704275e-03	   3.7585760e-03	  -1.1743429e-04	   1.3611316e-06	   4.9135284e-05	  -9.0275264e-13	
